bagalkot|badami|housur
hassan|belur|lingapana koppalu
hassan|belur|mallapura
hassan|belur|neharunagara
hassan|belur|rajanasiriyur
hassan|belur|urdhu belur
hassan|channarayapatna|anekere
hassan|channarayapatna|baguru
hassan|channarayapatna|baraguru
hassan|channarayapatna|channarayapatna
hassan|channarayapatna|dhammaningala
hassan|channarayapatna|didaga
hassan|channarayapatna|gowdagere
hassan|channarayapatna|gulsindha
hassan|channarayapatna|guramaranahalli
hassan|channarayapatna|hirisave
hassan|channarayapatna|jambur
hassan|channarayapatna|jinnenahally
hassan|channarayapatna|juttanahally
hassan|channarayapatna|kabbli
hassan|channarayapatna|kalkere
hassan|channarayapatna|kantharajapura
hassan|channarayapatna|karehally
hassan|channarayapatna|kembalu
hassan|channarayapatna|kundur
hassan|channarayapatna|mathighatta
hassan|channarayapatna|mattanavile
hassan|channarayapatna|m shivra
hassan|channarayapatna|mudanahally
hassan|channarayapatna|nallur
hassan|channarayapatna|navile
hassan|channarayapatna|nuggehalli
hassan|channarayapatna|paduvanahally
hassan|channarayapatna|rampura vidyuth colony
hassan|channarayapatna|shravanabelagula
hassan|channarayapatna|shravanere
hassan|channarayapatna|udayapura
hassan|channarayapatna|urdhu cr patna
hassan|hassan|attavara hosahalli
hassan|hassan|basavagatta
hassan|hassan|b katihally
hassan|hassan|bylahalli
hassan|hassan|devegowdanagara
hassan|hassan|devihalli
hassan|hassan|dudda r.s.
hassan|hassan|goruru
hassan|hassan|hanumanthapura
hassan|hassan|haralahally
hassan|hassan|hassan city 1
hassan|hassan|hassan city 2
hassan|hassan|hassan urdu
hassan|hassan|heragu
hassan|hassan|hoovinahally kaval
hassan|hassan|kandli
hassan|hassan|karle
hassan|hassan|kattaya
hassan|hassan|kenchettahalli
hassan|hassan|koravangala
hassan|hassan|kowshika
hassan|hassan|kudargundi
hassan|hassan|madenuru
hassan|hassan|manichanahalli
hassan|hassan|markuli
hassan|hassan|melagodu
hassan|hassan|mosalehosahally
hassan|hassan|nitturu
hassan|hassan|salagame
hassan|hassan|sanenahalli
hassan|hassan|seege
hassan|hassan|shankaranahalli
hassan|hassan|shanthigrama
hassan|hassan|tejuru
hassan|hassan|yalagunda
hassan|holenarasipura|doddahally
hassan|holenarasipura|doddakadanoor
hassan|holenarasipura|doddakunche
hassan|holenarasipura|hadavanahalli
hassan|holenarasipura|halekote
hassan|holenarasipura|hallimysore
hassan|holenarasipura|hariharapura
hassan|holenarasipura|keragodu
hassan|holenarasipura|mallappanahalli
hassan|holenarasipura|mudalahippe
hassan|holenarasipura|nagaranahalli
hassan|holenarasipura|niduvani
hassan|holenarasipura|odanahalli
hassan|holenarasipura|pete
hassan|holenarasipura|pete -  2
hassan|holenarasipura|sankanahalli
hassan|holenarasipura|sravanoor
hassan|holenarasipura|thatanahalli
hassan|holenarasipura|urdu
hassan|holenarasipura|yellesh pura
hassan|sakaleshapura|ballupete
hassan|sakaleshapura|belegodu
hassan|sakaleshapura|byakaravally
hassan|sakaleshapura|changadihally
hassan|sakaleshapura|crc urdu
hassan|sakaleshapura|c r c yeslur
hassan|sakaleshapura|donigal
hassan|sakaleshapura|hanbalu
hassan|sakaleshapura|hethur
hassan|sakaleshapura|kelagalale
hassan|sakaleshapura|kollahally
hassan|sakaleshapura|raxidi
hassan|sakaleshapura|sakaleshpura
hassan|sakaleshapura|valalahalli
hassan|sakaleshapura|vanagur
haveri|byadagi|budupanhalli
haveri|byadagi|byadagi (urdu)
haveri|byadagi|masanagi
haveri|hanagal|arleshwar
haveri|hanagal|balambeed
haveri|hanagal|gejjihalli
haveri|hanagal|hangal
haveri|hanagal|hangal urdu
haveri|hanagal|herur
haveri|hanagal|kopparsikoppa
haveri|hanagal|maharajpet
haveri|hanagal|shirgod
haveri|hanagal|shyadaguppi
haveri|haveri|devihosur
haveri|haveri|guttal urdu
haveri|haveri|havnur
haveri|haveri|kanvalli
haveri|haveri|kurubgonda
haveri|haveri|mevundi
haveri|haveri|yalagaccha
haveri|hirekerur|channalli
haveri|hirekerur|chinnamulgunda
haveri|hirekerur|doddagubbi
haveri|hirekerur|hirekerur (urdu)
haveri|hirekerur|hullatti
haveri|hirekerur|kod
haveri|hirekerur|masur urdu
haveri|hirekerur|medur
haveri|hirekerur|satenhalli
haveri|ranebennur|aremallapur
haveri|ranebennur|devaragudda
haveri|ranebennur|joyisaraharalahalli
haveri|ranebennur|kotihal
haveri|ranebennur|kuppelur
haveri|ranebennur|medleri
haveri|ranebennur|tumminkatti
haveri|savanur|hattimattur
haveri|savanur|savanur urdu
haveri|savanur|shirabadagi
haveri|savanur|yalavagi
haveri|shiggoan|baad
haveri|shiggoan|bankapur urdu
haveri|shiggoan|bannur
haveri|shiggoan|neeralagi
haveri|shiggoan|shiggaon urdu
haveri|shiggoan|tadas
kodagu|madikeri|chayyandane
kodagu|madikeri|kadagadalu
kodagu|madikeri|kakkabe
kodagu|madikeri|peraje
kodagu|somavarpet|kajuru
kodagu|somavarpet|shanivarsanthe
kodagu|virajpet|channenakote
kodagu|virajpet|kakotu parambu
kolar|bangarapete|bangarpet (urdu-1)
kolar|bangarapete|bangartirupathi
kolar|bangarapete|bethamangala (urdi-2)
kolar|bangarapete|deshihalli
kolar|bangarapete|gullahalli
kolar|bangarapete|jakkaarasanakuppa
kolar|bangarapete|karahalli
kolar|bangarapete|karamangala
kolar|bangarapete|parandahalli
kolar|bangarapete|paravanahalli
kolar|bangarapete|ramasagara
kolar|k g f|donimadagu
kolar|k g f|ghattamadamangala
kolar|k g f|kethaganahalli
kolar|kolar|belamaranahalli
kolar|kolar|sulur
kolar|malur|doddashivara
kolar|malur|huralagere
kolar|malur|malur (urdu-1)
kolar|malur|rajenahalli
kolar|mulbagal|mothakapalli
kolar|mulbagal|mudigere
kolar|srinivasapur|byraganahalli
kolar|srinivasapur|chaldiganahalli
kolar|srinivasapur|hodali
kolar|srinivasapur|hyderali mohalla (urdu-1)
kolar|srinivasapur|j thimmasandra
kolar|srinivasapur|kurigepalli
kolar|srinivasapur|lakshmisagara
kolar|srinivasapur|mastenahalli
kolar|srinivasapur|muttakapalli
kolar|srinivasapur|nelavanki
kolar|srinivasapur|thadigol
kolar|srinivasapur|yaramvaripalli
kolar|srinivasapur|z h mohalla (urdu-2)
mandya|krishnaraja pet|bandihole
mandya|krishnaraja pet|beeruvally
mandya|krishnaraja pet|bharathipura cross
mandya|krishnaraja pet|dabbeghatta
mandya|krishnaraja pet|haralahally
mandya|krishnaraja pet|ikanahally
mandya|krishnaraja pet|ranganathapura cross
mandya|krishnaraja pet|tendekere
mandya|krishnaraja pet|vittalapura
mandya|maddur|gejjalagere
mandya|maddur|hemmanahally
mandya|maddur|k.h. koppalu
mandya|maddur|mallanakuppe
mandya|maddur|nagarakere
mandya|maddur|thorebommanahally
mandya|malavally|bandur
mandya|malavally|b g pura
mandya|malavally|byadarahalli
mandya|malavally|chottana halli
mandya|malavally|d.halasa halli
mandya|malavally|kalkuni
mandya|malavally|kyathegowdanadoddi
mandya|mandya north|baby
mandya|mandya north|bevkal
mandya|mandya north|hallegere
mandya|mandya north|holalu
mandya|mandya north|jodihodaghatta
mandya|mandya south|mandya 04
mandya|mandya south|mandya _2
mandya|mandya south|soonagahally
mandya|nagamangala|addihalli
mandya|nagamangala|chunchanahalli
mandya|nagamangala|devara mallanayakanahalli
mandya|nagamangala|honakere
mandya|nagamangala|lalanakere
mandya|nagamangala|mannahalli
mandya|nagamangala|mayagonahalli
mandya|nagamangala|palagrahara
mandya|pandavapura|katteri
mandya|pandavapura|manikyanahalli
mysore|h.d.kote|alanahalli
mysore|h.d.kote|beechana halli
mysore|h.d.kote|b.matakere
mysore|h.d.kote|db kuppe
mysore|h.d.kote|hampapura-hdk
mysore|h.d.kote|hebbalaguppe
mysore|h.d.kote|hegganur colony
mysore|h.d.kote|katte manuganahalli
mysore|h.d.kote|k.belthuru
mysore|h.d.kote|kythanahalli
mysore|h.d.kote|madapura-hdk
mysore|h.d.kote|m c thalalu
mysore|h.d.kote|mullur
mysore|h.d.kote|n.begur
mysore|h.d.kote|saragur
mysore|h.d.kote|savve
mysore|hunsur|bannikuppe
mysore|hunsur|beejaganahalli
mysore|hunsur|bilikere
mysore|hunsur|bolanahalli
mysore|hunsur|challahalli
mysore|hunsur|chikhunsur
mysore|hunsur|chilkunda
mysore|hunsur|doddahejjuru
mysore|hunsur|gavadagere
mysore|hunsur|gurupura
mysore|hunsur|hagaranahalli
mysore|hunsur|halebeedu
mysore|hunsur|hanagodu
mysore|hunsur|hirikyathanahalli
mysore|hunsur|hundimala
mysore|hunsur|hunsur north
mysore|hunsur|hunsur south
mysore|hunsur|karimuddana halli
mysore|hunsur|karnakuppe
mysore|hunsur|k.m.vadi
mysore|hunsur|kothegala
mysore|hunsur|mulluru
mysore|hunsur|neralekuppe
mysore|hunsur|singaramaranahalli
mysore|hunsur|thattekere
mysore|k.r.nagara|bherya
mysore|k.r.nagara|byadarahally
mysore|k.r.nagara|hampapura
mysore|k.r.nagara|hanasoge
mysore|k.r.nagara|haradana halli
mysore|k.r.nagara|hebbalu
mysore|k.r.nagara|honnenahalli
mysore|k.r.nagara|hosa agrahara
mysore|k.r.nagara|hosakote
mysore|k.r.nagara|hosur
mysore|k.r.nagara|kaggere
mysore|k.r.nagara|k.r.nagara town
mysore|k.r.nagara|kuppahalli
mysore|k.r.nagara|mavathur
mysore|k.r.nagara|mayigowdanhalli
mysore|k.r.nagara|meluru
mysore|k.r.nagara|mirle
mysore|k.r.nagara|saligrama
mysore|k.r.nagara|thandre
mysore|mysore rural|beeri hundi
mysore|mysore rural|bogadi
mysore|mysore rural|d.salundi
mysore|mysore rural|halanahalli
mysore|mysore rural|hanchya
mysore|mysore rural|harohalli
mysore|mysore rural|jaya pura
mysore|mysore rural|kadakola
mysore|mysore rural|kalluru nagana halli
mysore|mysore rural|keelanapura
mysore|mysore rural|k.r.mills colony
mysore|mysore rural|mellahalli
mysore|mysore rural|ratnahalli
mysore|mysore rural|srirama pura
mysore|mysore rural|udbur
mysore|mysore rural|uthanahalli
mysore|mysore rural|varuna
mysore|mysore rural|yelwala
mysore|nanjanagud|badanavalu
mysore|nanjanagud|biligere
mysore|nanjanagud|dasanur
mysore|nanjanagud|debur
mysore|nanjanagud|devanuru
mysore|nanjanagud|devarayashettipura
mysore|nanjanagud|dodda kavalande
mysore|nanjanagud|hediyala
mysore|nanjanagud|heggadahalli
mysore|nanjanagud|hemmaragala
mysore|nanjanagud|hosa kote
mysore|nanjanagud|hullahalli
mysore|nanjanagud|hura
mysore|nanjanagud|kalale
mysore|nanjanagud|kanenuru
mysore|nanjanagud|kappasoge
mysore|nanjanagud|kasuvina halli
mysore|nanjanagud|kudlapura
mysore|nanjanagud|nagammatown-1
mysore|nanjanagud|nagammatown-2
mysore|nanjanagud|sutturu
mysore|nanjanagud|thagadur
mysore|nanjanagud|thandava pura
mysore|periya patna|attigodu
mysore|periya patna|bailukuppe
mysore|periya patna|benagalu
mysore|periya patna|bettada pura
mysore|periya patna|bhuvana halli
mysore|periya patna|chapparada halli
mysore|periya patna|chikkanerale
mysore|periya patna|dodda belalu
mysore|periya patna|doddakamaravalli
mysore|periya patna|handithavalli
mysore|periya patna|hunasa vadi
mysore|periya patna|kamplapura
mysore|periya patna|kanagalu
mysore|periya patna|kittur
mysore|periya patna|komalapura
mysore|periya patna|makodu
mysore|periya patna|malangi
mysore|periya patna|muthuru
mysore|periya patna|periyapatna
mysore|periya patna|ravandur
mysore|t.n.pura|bannur
mysore|t.n.pura|biligerehundi
mysore|t.n.pura|c b hundi
mysore|t.n.pura|chidaravalli
mysore|t.n.pura|halekempayyanahundi
mysore|t.n.pura|hosakukkur 1
mysore|t.n.pura|kethupura
mysore|t.n.pura|kodagahalli
mysore|t.n.pura|madhapura
mysore|t.n.pura|maliyur
mysore|t.n.pura|menasi kyathanahalli
mysore|t.n.pura|mseehalli
mysore|t.n.pura|musuvina koppalu
mysore|t.n.pura|nargyathanahalli
mysore|t.n.pura|rangasamudra
mysore|t.n.pura|sosale
mysore|t.n.pura|talakadu
mysore|t.n.pura|t. narasipura
mysore|t.n.pura|t n pura
mysore|t.n.pura|yadadore
ramanagara|channapatna|abburudoddi
ramanagara|channapatna|channapatna kannada town1
ramanagara|channapatna|harakoppa
ramanagara|channapatna|mankunda
ramanagara|channapatna|singarajipura
ramanagara|channapatna|sulleri
ramanagara|kanakapura|bannimukodlu
ramanagara|kanakapura|dodda allahalli
ramanagara|kanakapura|dyvasandra
ramanagara|kanakapura|hosadurga
ramanagara|kanakapura|i gollahalli
ramanagara|kanakapura|kabbal
ramanagara|kanakapura|kallahalli
ramanagara|kanakapura|kottagalu
ramanagara|kanakapura|urdu town cluster
ramanagara|kanakapura|yalachavadi
ramanagara|magadi|
ramanagara|magadi|agalkote
ramanagara|magadi|ajjanahalli
ramanagara|magadi|belagumba
ramanagara|magadi|biskuru
ramanagara|magadi|bittasandra
ramanagara|magadi|chikenudigera
ramanagara|magadi|chikkahalli
ramanagara|magadi|guddemaranahalli
ramanagara|magadi|kalya
ramanagara|magadi|magadi town
ramanagara|magadi|nethanahalli
ramanagara|magadi|sri giripura
ramanagara|magadi|thipsandra
ramanagara|ramanagara|bilagumba
ramanagara|ramanagara|harisandra
ramanagara|ramanagara|hunasanahalli
ramanagara|ramanagara|kailancha
ramanagara|ramanagara|kanchugaranahalli
ramanagara|ramanagara|vibhutikere
shimoga|bhadravati|agaradahalli
shimoga|bhadravati|aralihalli-urdu
shimoga|bhadravati|biliki tanda
shimoga|bhadravati|dodderi
shimoga|bhadravati|holehonnur-urdu
shimoga|bhadravati|hosamane
shimoga|bhadravati|jayashri circle
shimoga|bhadravati|kudligere
shimoga|bhadravati|mydolalu
shimoga|bhadravati|paper town
shimoga|bhadravati|sidlipura
shimoga|bhadravati|sri ramanagar
shimoga|hosanagar|belluru
shimoga|hosanagar|bramheshwara
shimoga|hosanagar|humcha
shimoga|hosanagar|kotetariga
shimoga|hosanagar|nittur
shimoga|sagar|achapura
shimoga|sagar|baruru
shimoga|sagar|bhanukuli(k)
shimoga|sagar|hirenallur
shimoga|sagar|jog
shimoga|sagar|kattinakaru
shimoga|sagar|nalli beedu
shimoga|sagar|subash nagar
shimoga|sagar|syduru
shimoga|sagar|tumari
shimoga|sagar|yadajigale mane
shimoga|shikaripur|ambaragoppa
shimoga|shikaripur|harogoppa
shimoga|shikaripur|javagatte
shimoga|shikaripur|kasaba shikaripura-1
shimoga|shikaripur|malavalli
shimoga|shikaripur|shikaripur urdu-2
shimoga|shikaripur|shiralakoppa urdu-3
shimoga|shimoga|ayanur-urdu
shimoga|shimoga|b h road
shimoga|shimoga|chilakadrihalli
shimoga|shimoga|choradi
shimoga|shimoga|durgigudi
shimoga|shimoga|gadikoppa
shimoga|shimoga|gondhi chatnahalli
shimoga|shimoga|kadekal
shimoga|shimoga|kashipura
shimoga|shimoga|khb colony
shimoga|shimoga|mandaghatta
shimoga|shimoga|navule
shimoga|shimoga|ravindra nagara
shimoga|shimoga|shettihalli
shimoga|shimoga|siddeshwara nagar
shimoga|shimoga|sulebylu
shimoga|shimoga|tippunagar-a-urdu
shimoga|shimoga|tyajavalli
shimoga|sorab|anavatti-urdu
shimoga|sorab|bennur
shimoga|sorab|gudavi
shimoga|sorab|hanchi
shimoga|sorab|hareeshi
shimoga|sorab|hurali
shimoga|sorab|kerehalli
shimoga|sorab|nisarani
shimoga|sorab|samanavalli
shimoga|sorab|shigga
shimoga|sorab|udri
shimoga|sorab|urdu sorab
shimoga|thirthahalli|bobbi
shimoga|thirthahalli|hunchadakatte
shimoga|thirthahalli|kudu mallige
shimoga|thirthahalli|melina kuruvalli
shimoga|thirthahalli|naluru
shimoga|thirthahalli|tudur
tumkur|chiknayakanhalli|baraknaalu
tumkur|chiknayakanhalli|belaguli
tumkur|chiknayakanhalli|c n halli (urdu)
tumkur|chiknayakanhalli|dasudi
tumkur|chiknayakanhalli|doddennegere
tumkur|chiknayakanhalli|godekere
tumkur|chiknayakanhalli|huliyaaru (urdu)
tumkur|chiknayakanhalli|kuppuru
tumkur|chiknayakanhalli|malligere
tumkur|chiknayakanhalli|m mantapa
tumkur|chiknayakanhalli|seege bagi gate
tumkur|chiknayakanhalli|thimmanahalli
tumkur|gubbi|adagur
tumkur|gubbi|alilughatta
tumkur|gubbi|ammana ghatta
tumkur|gubbi|belavatha
tumkur|gubbi|gubbi hosahalli
tumkur|gubbi|hindiskere
tumkur|gubbi|idagur
tumkur|gubbi|irakasandra
tumkur|gubbi|kondli
tumkur|gubbi|koppa
tumkur|gubbi|manchaladore
tumkur|gubbi|mara shettyhalli
tumkur|gubbi|maruthi nagara
tumkur|gubbi|peddanahalli
tumkur|gubbi|sathenahalli
tumkur|gubbi|s kodagihalli
tumkur|gubbi|thale koppa
tumkur|gubbi|thyagatur
tumkur|gubbi|uhpbs gubbi (urdu)
tumkur|kunigal|bidanagere
tumkur|kunigal|d hosahalli
tumkur|kunigal|dombarahatty
tumkur|kunigal|girigowdana palya
tumkur|kunigal|hanchipura
tumkur|kunigal|herur
tumkur|kunigal|janagere
tumkur|kunigal|jodi hosahalli
tumkur|kunigal|k h halli
tumkur|kunigal|koppa
tumkur|kunigal|markonahalli
tumkur|kunigal|nagasandra
tumkur|kunigal|nidasale
tumkur|kunigal|santhe mavathur
tumkur|kunigal|tavarekere
tumkur|kunigal|tharedakuppe
tumkur|kunigal|urdu 1 (town)
tumkur|kunigal|urdu 2 (rural)
tumkur|kunigal|yeliyur
tumkur|tiptur|baluvaneralu
tumkur|tiptur|gudigondanahalli
tumkur|tiptur|gurugadahalli
tumkur|tiptur|kamparahalli
tumkur|tiptur|karadalu
tumkur|tiptur|kattigenahalli
tumkur|tiptur|nellikere
tumkur|tiptur|sarthavalli
tumkur|tumkur|areyur
tumkur|tumkur|ballagere
tumkur|tumkur|beladhara
tumkur|tumkur|belagumba
tumkur|tumkur|bugudanahalli
tumkur|tumkur|devalapura
tumkur|tumkur|galigenahalli
tumkur|tumkur|haraluru
tumkur|tumkur|holakallu
tumkur|tumkur|honasigere
tumkur|tumkur|kanakuppe
tumkur|tumkur|k palasandra
tumkur|tumkur|kyathasandra
tumkur|tumkur|kyathsandra (urdu)
tumkur|tumkur|mallasandra
tumkur|tumkur|maralur dinne (urdu)
tumkur|tumkur|mydala
tumkur|tumkur|nagavalli
tumkur|tumkur|nagavalli (urdu)
tumkur|tumkur|nelahal
tumkur|tumkur|niduvalalu
tumkur|tumkur|obalapura
tumkur|tumkur|oorukere
tumkur|tumkur|p h colony (urdu)
tumkur|tumkur|p p s diet
tumkur|tumkur|seethakal
tumkur|tumkur|thimmarajanahalli
tumkur|tumkur|west extn
tumkur|turuvekere|adithya patna
tumkur|turuvekere|anekere
tumkur|turuvekere|aremallenahalli
tumkur|turuvekere|banasandra
tumkur|turuvekere|bythara hosahalli
tumkur|turuvekere|hittala koppa
tumkur|turuvekere|kondajji
tumkur|turuvekere|madihalli
tumkur|turuvekere|mavinakere
tumkur|turuvekere|sampige hosahalli
tumkur|turuvekere|turuvekere patna (urdu)
tumkur|turuvekere|vadavana ghatta
tumkur madhugiri|koratagere|b d pura
tumkur madhugiri|koratagere|bukkapatna
tumkur madhugiri|koratagere|chinnahalli
tumkur madhugiri|koratagere|koratagere(urdu)
tumkur madhugiri|koratagere|yelerampura
tumkur madhugiri|madhugiri|chandragiri
tumkur madhugiri|madhugiri|chikkamalur
tumkur madhugiri|madhugiri|chinaka vajra
tumkur madhugiri|madhugiri|dodderi
tumkur madhugiri|madhugiri|ganjala gunte
tumkur madhugiri|madhugiri|kavanadala
tumkur madhugiri|madhugiri|kodlapura
tumkur madhugiri|madhugiri|kondavadi
tumkur madhugiri|madhugiri|madhugiri(urdu)
tumkur madhugiri|madhugiri|sajjehosahally
tumkur madhugiri|madhugiri|singanahally
tumkur madhugiri|madhugiri|yalkur
tumkur madhugiri|pavagada|dommathamari
tumkur madhugiri|pavagada|kannamedi
tumkur madhugiri|pavagada|k t hally
tumkur madhugiri|pavagada|maridasanahally
tumkur madhugiri|pavagada|neelamannahally
tumkur madhugiri|pavagada|nyayadagunte
tumkur madhugiri|sira|benche
tumkur madhugiri|sira|bevinahalli
tumkur madhugiri|sira|bhoovanahally
tumkur madhugiri|sira|chikkabanagere
tumkur madhugiri|sira|dodda hulikunte
tumkur madhugiri|sira|gowdagere
tumkur madhugiri|sira|honnagondanahally
tumkur madhugiri|sira|magodu
tumkur madhugiri|sira|neralagudda
tumkur madhugiri|sira|ratnasandra
tumkur madhugiri|sira|sakshihalli
tumkur madhugiri|sira|seebi agrahara
tumkur madhugiri|sira|thalagunda
tumkur madhugiri|sira|thogarugunte
tumkur madhugiri|sira|urdu
tumkur madhugiri|sira|urdu rural
tumkur madhugiri|sira|yaravarahalli
tumkur madhugiri|sira|yeliyuuru
udupi|brahamavara|barkuru
udupi|brahamavara|garadimajalu
udupi|brahamavara|januvarkatte
udupi|byndoor|keradi
udupi|byndoor|kirimanjeshwara
udupi|karkala|miyyaru
udupi|karkala|shivapura
udupi|kundapura|kedoor
udupi|udupi|hiriyadaka
udupi|udupi|kadekar
uttara kannada|ankola|achave
uttara kannada|ankola|dongri
uttara kannada|ankola|hillur
uttara kannada|ankola|urdu ankola
uttara kannada|bhatkal|
uttara kannada|bhatkal|betkoor
uttara kannada|bhatkal|gundlakatta
uttara kannada|bhatkal|jali
uttara kannada|bhatkal|nationalcolony
uttara kannada|honnavar|banasale
uttara kannada|honnavar|chandavar
uttara kannada|honnavar|chittar
uttara kannada|honnavar|gundbal
uttara kannada|honnavar|hadinbal
uttara kannada|honnavar|idagunji
uttara kannada|honnavar|karki
uttara kannada|honnavar|mugwa
uttara kannada|honnavar|nagantur
uttara kannada|honnavar|salkod
uttara kannada|honnavar|urdu honnavar
uttara kannada|honnavar|urdu upponi
uttara kannada|karwar|baad
uttara kannada|karwar|binaga
uttara kannada|karwar|chittakula
uttara kannada|karwar|kerwadi
uttara kannada|karwar|majali
uttara kannada|karwar|mallapura
uttara kannada|kumta|aanegundi
uttara kannada|kumta|bargi
uttara kannada|kumta|hanehalli
uttara kannada|kumta|kumta
uttara kannada|kumta|urdu betkuli
uttara kannada|kumta|urdu vannalli
uttara kannada sirsi|haliyal|b k halli
uttara kannada sirsi|haliyal|mangalwad
uttara kannada sirsi|haliyal|urdu dandeli
uttara kannada sirsi|haliyal|urdu haliyal
uttara kannada sirsi|joida|joida(marathi)
uttara kannada sirsi|joida|nagoda
uttara kannada sirsi|mundagod|choudalli
uttara kannada sirsi|mundagod|urdu mundgod
uttara kannada sirsi|mundagod|urdu pala
uttara kannada sirsi|siddapur|honnegatagi
uttara kannada sirsi|siddapur|hosgadde
uttara kannada sirsi|siddapur|manamane
uttara kannada sirsi|siddapur|shirguni
uttara kannada sirsi|siddapur|tyagali
uttara kannada sirsi|siddapur|urdu
uttara kannada sirsi|sirsi|andagi
uttara kannada sirsi|sirsi|bandal
uttara kannada sirsi|sirsi|bhairumbe
uttara kannada sirsi|sirsi|dasanakoppa
uttara kannada sirsi|sirsi|gudnapur
uttara kannada sirsi|sirsi|hegdekatta
uttara kannada sirsi|sirsi|hunasekoppa
uttara kannada sirsi|sirsi|jaddigadde
uttara kannada sirsi|sirsi|neggu
uttara kannada sirsi|sirsi|salkani
uttara kannada sirsi|sirsi|sirsi nagara east
uttara kannada sirsi|sirsi|unchalli
uttara kannada sirsi|sirsi|urdu east
uttara kannada sirsi|sirsi|urdu west
uttara kannada sirsi|yellapur|kannigeri
uttara kannada sirsi|yellapur|kiruvatti-1
uttara kannada sirsi|yellapur|madnoor
uttara kannada sirsi|yellapur|malalgaov
uttara kannada sirsi|yellapur|yellapur-1
uttara kannada sirsi|yellapur|yellapur-3
